timestamp,address,utxo_index,tx_hash,tx_output_n,value_btc,value_satoshi,confirmations,script
2026-08-23T00:08:23.057214,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,96,80fb12e0480474c031c48967f59f26a2b767d896a9c6edce3a5b611989e84e30,0,5.46e-06,546,545,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057216,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,97,950aa7bced1a6b7b8e23b69b077d42fbe8ffdcfe3ab7d229ec94d1fe2e84d005,0,5.46e-06,546,545,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057218,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,98,f2b11ade1b1be7f60703e4d2c15938aedc200d969ae753761aa952e512636a76,0,5.46e-06,546,563,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057220,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,99,19241d4d385ffd3327f05f9a5d28f96bd92e663a36b4cca862273405a57d64b4,0,5.46e-06,546,572,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057223,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,100,966f7fa6cd81facf8808c1d4334e704caa216b6e7b777ad0f5dac814bec99ba5,0,5.46e-06,546,572,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057225,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,101,f674adc4e20c091b611d46473eccbd98878992a019c357df6504dc521c6b9558,0,5.46e-06,546,573,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057227,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,102,2116b0fba63e610fb0d37bbe8c41aa49989b4909aa6877fbd2e11fcb065ce4d9,0,5.46e-06,546,582,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057230,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,103,78867d14538329529589e2e383394258afcc743d4078d6fef3807d24e3b555fe,0,5.46e-06,546,585,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057232,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,104,78867d14538329529589e2e383394258afcc743d4078d6fef3807d24e3b555fe,1,5.46e-06,546,585,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057234,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,105,78867d14538329529589e2e383394258afcc743d4078d6fef3807d24e3b555fe,2,5.46e-06,546,585,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057236,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,106,5c5b98435da8c4d82ee0ea9693e30f91bddddbbf28252d1cfdd75d732c481120,0,5.46e-06,546,586,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057239,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,107,1446f39e8cd1f99f25c55f8db10b17c3b2384d7a9d9b869edd7193341b9fad11,0,5.46e-06,546,597,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057241,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,108,0c09075ce33b4daae33253b980b3d2828ed31791fb42ce84c5114ac1c25fc195,0,5.46e-06,546,597,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057243,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,109,8b7f76d5560e4e68b1c700f98b065405405d7eaec3d584754e23871a30e6bbc1,0,5.46e-06,546,606,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057245,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,110,34712962f02d1848223b143129ba445ddb1162ff6f5caf85065a494fd843e334,0,5.46e-06,546,607,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057247,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,111,b9b919ee21db2eef1d95d80b0ee5a3f0dc879d7ab55b5dd72af22d67716fd218,0,5.46e-06,546,608,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057250,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,112,0fd5a36d00b8545929091007e2952b3dd1eb37bb908cd47142e272d662c07a26,0,5.46e-06,546,614,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057252,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,113,83b091d8aaf3caa7dc89ee6720664bc64985efc281770ea53326f78dbf3f21ef,0,5.46e-06,546,620,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057254,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,114,cfdba979d66328bcbd7ea5700842604b0244312174470d0065f05c918d0cdfc1,0,5.46e-06,546,622,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057256,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,115,a91ba31e1f31a79cd40379ccac232f1fcc17820da89b4842bdad803c56ac0392,0,5.46e-06,546,628,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057259,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,116,3eb28bae16bc8c85f2613d3da59e7421ecb3a074636b04522b95ce81972bfe8f,0,5.46e-06,546,633,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057261,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,117,be4e4d313eb8ca623a12df03de856b93daeb7a8ebd9d976535fd7f5140083ca7,0,5.46e-06,546,634,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057264,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,118,7542e9239eaf8d756427ab3388f7926a5b280dabb5f3248e2f2368ba2a7a454a,0,5.46e-06,546,636,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057266,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,119,86ed0cecd12a1e47a0dbc30bee226007e2e016fbae0b320bae344ef77da1830e,0,5.46e-06,546,639,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057268,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,120,bdd9a14115eb1ec2b0e3b22383efa65fde763f26a9d496f33b0b2b11ca677665,0,5.46e-06,546,640,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057271,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,121,3d095fb08ca774d7290cc7e426ca21b8c69838e12d221fd4ca03eee062e8adbe,0,5.46e-06,546,641,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057273,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,122,db7414dc7d9298f4be5e93e08fcb477e2e8ec8b3f32bdf23df7f6110dd4b5d71,0,5.46e-06,546,647,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057275,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,123,812119da26c004a4a4179893e1f2c8a70b7aec503b3d2f9a5381abb56d9e0927,0,5.46e-06,546,648,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057277,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,124,63b7d8f22aecc131ae5061024e691b720fc8a7749b49ff395993b124bf6ff35c,0,5.46e-06,546,651,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057279,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,125,267894fd33265341247442706b8b11da5c0fbf6c6a4889c15977388e703acce6,0,5.46e-06,546,657,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057281,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,126,3a685023277984954d8d47cf73ae14bc237652b02286af124581d685313e2068,0,5.46e-06,546,664,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057284,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,127,a9986cbef7ec318578daf2f72a6ef9a107bc1143082a871e23219b31b467fe47,0,5.46e-06,546,672,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057285,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,128,01083096668e1367b1f30250a30032f4636906ed8da9a1e3764a3db73ad62b06,0,5.46e-06,546,674,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057289,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,129,150b82a607dae465faffbf31055b493f331e0cc9335147ac3ffa5855595c9c4f,0,5.46e-06,546,677,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057291,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,130,40f1a4431292209762dac7fa75e743d44073db4632e0952761de5d1aae205164,0,5.46e-06,546,681,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057293,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,131,3a82975d3f7d1a9209b4639bfa00df7c9a67133df897555db4b184fee3cf797f,0,5.46e-06,546,687,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057295,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,132,499e16b197e6848eb89316ac0b3c5b1af342cbc6fed53f6cac8ea58f20bbd8a2,0,5.46e-06,546,695,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057297,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,133,e629b0529c1853f1944933aba4d6d571ac67f336db75a388acaa004f1db294c2,0,5.46e-06,546,697,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057299,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,134,016992bcf06184d5ac01383a3ec6d9f43e6540c9b132d4be033fc749a4f0db55,0,5.46e-06,546,700,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057301,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,135,eec066d572fc5092938537f1603d3834c0c7d365feb4339bd5c1561e34a180b3,0,5.46e-06,546,707,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057303,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,136,87948074ff721acf941161218cd3f169bfe99fd97f00019178a2f631c8741072,0,5.46e-06,546,717,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057305,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,137,77b042397ca6526dabdc474d00c5ffd2580a598644a0bad708744de02a00ccca,0,5.46e-06,546,725,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057307,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,138,667ee2b78d3a1bc5ae50aeb27c1f63dd3187ed8bd14c823a05f5f33a2a182998,0,5.46e-06,546,733,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057309,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,139,1e067457853be9563b6461c46ab7a0b86870a8adb6bc1ce356f5f4c2fb3c602f,0,5.46e-06,546,742,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057311,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,140,45c03b234bbee8f14c4c9eccefe8959978efb0811d83bcec110641e1490e3001,0,5.46e-06,546,745,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057313,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,141,70f631fb76489c911e92108d367858e082c5dee35bf7a470481ce11200dcd9a3,0,5.46e-06,546,750,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057315,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,142,a09d21217668b1ce65eb0bf365bbe3eb24867c726f818b5c084ad49d92e81a40,0,5.46e-06,546,757,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057317,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,143,837e23ecbb51792e887222edb921758b9ab134e05983a35d67e77cb1ba86f100,0,5.46e-06,546,766,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057319,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,144,6971d2279a754d79fa862ab3c4395108ee513fc556745281c2a44d64fa9cce66,0,5.46e-06,546,774,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057321,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,145,95150177a881b3f63c122ff499cf101fd8a63e341207e140886dbdd316c04d96,0,5.46e-06,546,779,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057323,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,146,db082ed797dc31f93b649c825f68d648bfd8fd8597ef50c4ece34db9ddc27739,0,5.46e-06,546,779,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057325,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,147,9af8a26c6a0a379aa65e8b9047a16d5663a2c295714148072bfb5aec710da498,0,5.46e-06,546,785,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057327,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,148,6285b6d25a8d44bd411663a6d693dc70ef02ea6b768b00f5eabf4ad96f63fd38,0,5.46e-06,546,792,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057329,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,149,e1c8ec9d95f616d7faa92445010a882c3f63b5e46a3f118bc3cf02a879414648,0,5.46e-06,546,802,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057331,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,150,015045e1a5e9396899bdc61d8218a834e2b06bbbbed8e2e8cca9ce07b9b9bf64,0,5.46e-06,546,803,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057333,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,151,8553e294245bfa8635dfc3e3fc54cfd2904e9876eb88cefe60dec27edc26920f,0,5.46e-06,546,805,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057335,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,152,4b87eb70692fa3201fd51ec20332e7ae44001401cedeed5fb0456d11c6466078,0,5.46e-06,546,813,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057337,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,153,a354f3f39bc1d157e1324b86d314c43b01dcf95421a869c60d8bfe662b91d822,0,5.46e-06,546,815,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057339,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,154,ac7b860ab4edd7b5be30945a4a221199e3fd739c314ab122a878b7029aadd1d2,0,5.46e-06,546,816,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057341,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,155,5f11f7476cf0533e89569b8da98a8d2024b97c60406ab5b3f7c4e2176f5ff0e9,0,5.46e-06,546,822,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057343,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,156,c1c9919bfcb4449a5c324a6ebc6c1db8276c6afd8e754285c9028361cce1bd28,0,5.46e-06,546,829,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057345,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,157,1c5151ed310a432925224beaa56f9996b3ebae4c68f6911f4fed6ebe9300bdab,0,5.46e-06,546,837,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057347,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,158,bc9273f12f5817187e04455a1dae9ccb27e9704e3e8fc5a1657d7085e4e95e37,0,5.46e-06,546,838,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057349,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,159,2d36d05dd7a5253b0771ace3926d23f0e17f60f78c85addfc7fd5649524170aa,0,5.46e-06,546,847,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057351,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,160,83e920480f515dd8f579e1e7f03a8eb8ef6dc7cc3a4b69cc876cf1b626ae5b91,0,5.46e-06,546,854,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057353,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,161,70bb2757a6b1a29dd6b06b25daa7ef7e1108f12b4eee6fe6e8dc7679448f9a1d,0,5.46e-06,546,866,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057355,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,162,9d3cd7f910261fc4571f18515c3a30abfdac80ab21f039b043462743eb3f5ee2,0,5.46e-06,546,868,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057357,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,163,7411944499ee9c3be7c45e0bf09faa1339cc22fa8b4873c2a18ab0a06dc056e1,0,7e-06,700,872,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057359,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,164,8d6cc41895e738be63ca8aa54d6d2f41ae5069dea7fe2f667f6363f84005078b,0,5.46e-06,546,876,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057361,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,165,fe766cb670fb8cce1c676dae5c3a80df5bd56aae94af325fe1bde3d2dbc3d75b,0,5.46e-06,546,879,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057363,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,166,13313864addf00bd97db820191835f2785e05f6f84ab7710d42049d29185ebd9,1,6.6e-06,660,881,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057365,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,167,4614ec32be595308b14322338acc59d9b9c2e518bcee00c388e70dab5567e98f,0,7e-06,700,883,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057367,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,168,c90868dd948ec408a7aef4525a79a76f6fe72bf450f4cb44d25e85d88d7481f9,0,5.46e-06,546,883,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057369,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,169,52b1071fba35ec737c1fba8e19f40059ac234b367406fa628273b84f6ce954e0,1,6.6e-06,660,885,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057371,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,170,52b1071fba35ec737c1fba8e19f40059ac234b367406fa628273b84f6ce954e0,2,6.6e-06,660,885,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057373,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,171,52b1071fba35ec737c1fba8e19f40059ac234b367406fa628273b84f6ce954e0,3,6.61e-06,661,885,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057375,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,172,518df4bcaff55d6ebf4388d8e5cd2d5fe82eb21afe3c1bf929a6941918d933a3,0,5.46e-06,546,891,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057378,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,173,e5d6299a1e1ca1439c1f32d22b5f2ab67ca9bc5b18789a542616c3c4c2024b5b,0,5.46e-06,546,898,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057380,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,174,7c7e2adb919e62314131034d5e6215a6a0d7ee50a1e08cd3311fe2a0bf4d3efd,0,5.46e-06,546,904,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057382,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,175,42e887a5c6c1e92d9d0ecd63b193b490e17398905c591a07485f11aea066d767,0,5.46e-06,546,905,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057384,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,176,836451b9d0083a6d7d4d977a80b1f1ec5954642cbb313cab3b108386742e08a2,0,5.46e-06,546,907,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057385,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,177,d766f7fe0a42aacb44565059dbf43227d642299c3d3466b55c27427cad4a3f4a,0,5.46e-06,546,911,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057388,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,178,89b874d3bcfe5efb784ff4257e2bd0460c321116cdc73b4139235e63deecfef9,0,5.46e-06,546,920,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057390,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,179,1cb3656defebf849e58d838a85fee41df840e626a94317c7d86216bf41884171,0,5.46e-06,546,928,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057392,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,180,f7a915fdf0e50ccfed94ad0c5a5334193edfcea50b760dd5c7cd2914e21feb69,0,5.46e-06,546,940,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057394,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,181,c791055637d10f4937c7bea706d74ab952d4c7415906236772998cc5af149b17,0,5.46e-06,546,947,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057396,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,182,f0cba7eb8ae57959667d32f0a9d4e98e814671179cc5eee624802dca842c50e1,0,5.46e-06,546,953,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057398,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,183,da3c8312ecaddf4cb241e451a646d25831fed9825fa07a7ce91927cec5c210e0,0,5.46e-06,546,953,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057400,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,184,98d0554b49fb8c0579b7598e449ba88eb701420b986c456f480d106e91d7e93f,0,5.46e-06,546,958,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057401,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,185,85a321d9688a4cd17941b7917f5c0d3447d34629c64e45796b7c28c10bd0bfa0,0,5.46e-06,546,958,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057404,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,186,0df24f82ac1f84e903c4d8feffb4b80272077f248775bb571c6efda4afc85279,0,5.46e-06,546,958,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057405,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,187,842ce14bf488e8a560a318d7f8af0f6f4d24ce085ab51103ddfc67b4b70a1875,0,5.46e-06,546,958,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057408,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,188,1893abda40aac17954893fa1010138fbf335fd09340305c43d9bab220d1ad741,0,5.46e-06,546,958,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057409,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,189,6925bb60faeb1d64da07c7a382e9855ab44f3c91425a4ade46878221158f2953,0,5.46e-06,546,959,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057411,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,190,83ad5987044d212f01bfe95388ac63bf0d783d57927095cb5292a8b347d84149,0,5.46e-06,546,959,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057413,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,191,1c3b4befba96c850d432f3fb6c6674cf10e555a3fe368314054b08e313979846,0,5.46e-06,546,959,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057415,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,192,82082290cdf5771719b0d887385ba92110a3043b23bb94737985e05b5009871a,0,5.46e-06,546,959,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
2026-08-23T00:08:23.057417,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,193,cee06f1e20aed1a55ae30b8aa0d27e9d7e06b042a410c06d94ff65011fcaed04,0,5.46e-06,546,959,76a91462e907b15cbf27d5425399ebf6f0fb50ebb88f1888ac
